,Strain,Tob,Index,genexp_1,genexp_2,gpa_1,gpa_2,snps_1,snps_2
213,F1748,0.0,213,42.55444049445712,11.865274743180171,-7.9533957882046,-3.3311850258634506,32.681780422651656,-10.216932603030315
214,F1752,1.0,214,35.55148148718826,1.6722436125077615,-3.6721495568700036,-2.0138333536584154,13.67212622112795,23.259537253688485
215,F1754,1.0,215,10.81061273064526,39.419908555209986,5.305898573851229,-6.937041124835565,-40.08921932347868,-15.778679715876223
216,F1757,0.0,216,-68.9857178789551,20.159063670776263,-3.865850583352885,-2.056660674433857,19.30234875187252,15.818672051775742
217,F1758,0.0,217,99.20433089104137,46.02059056780614,-5.832937914479157,0.8695885024628591,24.696958312458346,7.267111558858723
218,F1759,0.0,218,-31.07997474459602,-38.24811628510272,-4.945851780345555,-4.930590916725183,23.717006240731923,-10.15027765625809
219,F1760,1.0,219,24.258143798837978,19.877801599416856,-3.7827402059221162,-1.923642006331912,13.907593219571698,23.04423832013793
220,F1763,1.0,220,34.300647783188886,-0.02463717168833294,-3.0196454323409303,-2.8537968266402958,17.010158408141766,14.972356512121443
221,F1764,0.0,221,1.2201661824321257,-3.935256939851557,-4.2453353155955815,-4.031716242819419,21.49950008881574,0.35767641954890195
222,F1775,0.0,222,-16.121785185344432,-15.800376932332139,-5.340999541343599,-3.5285808022011143,26.406075780539286,-1.735612037195132
223,F1787,1.0,223,17.225397509585548,-5.2906548641254725,-7.013031056608311,-3.560671250438342,30.64440497159975,-11.066193946547855
224,F1789,1.0,224,-12.219786399443826,33.00286584667618,-3.621741914567866,-2.0860618236847523,14.390998964450564,18.108775307296575
225,F1795,1.0,225,-22.2254942717428,23.010938693723226,20.95762293624994,2.967805530750775,-60.2489000540316,22.39671551991227
226,F1796,1.0,226,-27.279109557689054,-0.7050530795376391,-3.982957105479376,21.214284842421396,26.460148843078183,11.499059589166947
227,F1798,1.0,227,-39.084045578316434,4.364351366804581,-4.107574769159424,21.209492107466872,26.405399769221678,11.425724139840916
228,F1800,0.0,228,-54.48444513562878,22.643357678861555,-5.680154899851534,2.1536393858539515,22.354548493311892,15.022718157219373
229,F1801,0.0,229,-64.75309969931196,15.314033521258864,4.070883052091682,-1.5228258815602844,-32.877451544591224,-23.77270148926086
230,F1810,1.0,230,5.4732707606345485,31.842737322820643,21.326323188025313,3.075814915192444,-63.99965195217574,29.824436116595173
231,F1812,1.0,231,-76.6388134055996,24.053938595596986,-3.8814202989421025,-2.1535596471434495,13.895146125382514,21.80076895241283
232,F1821,1.0,232,-51.606325355793935,23.901749106257565,-3.7914401920792598,-1.9938023393332935,13.492107164683905,22.70306018876972
233,F1823,0.0,233,-0.12576474168422594,29.409725699250888,-8.90057743377303,5.319140948545147,29.50091690981412,17.59807068551114
234,F1853,1.0,234,10.363234599057115,14.260719473838892,16.31559084619589,-1.773562618456559,-61.90000752051882,25.694535308600287
235,F1862,0.0,235,-12.980418720105462,-5.457179972656505,0.9985482019463643,-1.7162771168734974,-24.901741613520006,-29.358840669263053
236,F1864,1.0,236,-63.96141681380102,-18.962858131603475,21.096070551211298,3.2250003318274754,-64.10414693276932,29.735740846046944
237,F1869,1.0,237,86.40547094892038,-13.057215383160129,18.935011164716414,1.4329832933997473,-63.30946993833993,29.283506312583135
238,F1880,0.0,238,49.409833629413946,-23.008293955940047,-6.149102587212959,5.880609412450092,29.393149764376158,8.803231227266267
239,F1883,0.0,239,31.882630411122495,-29.895259878253885,-6.020016621355814,5.820917653247619,28.915025128310884,7.939175640480329
240,F1894,0.0,240,-3.2251471644441363,-31.542008549455595,-5.657371061450195,-2.0277442242083135,22.890997966708692,7.322487465596382
241,F1957,0.0,241,71.34195382435053,22.287926836077215,4.0962044493551595,-1.5396010307435883,-32.9997909532725,-25.35928084984708
242,F1968,0.0,242,29.609615992881004,-39.75236055470555,-4.527459133069606,-3.29129701866869,27.475243654476127,-10.078126233382996
243,F1979,1.0,243,0.29052462415504066,10.515845005701284,19.590237328306724,2.0787370224631747,-63.061707195787676,28.572228099470145
244,F1983,1.0,244,37.56515700918522,-1.1751415859201455,19.462076609192245,1.9104252520674638,-63.12241235436319,28.86667483442468
245,F1997,0.0,245,-2.4803623755571995,-2.2515337311663974,-6.362818622307175,-2.673213451622863,23.66704099962188,5.071170594703183
246,F2000,1.0,246,-33.18020488797258,28.629427750753486,20.665141725215616,3.129550200501628,-63.96698447417923,29.495410349232237
247,F2003,0.0,247,47.183746356894034,-14.376925084080316,1.4914224341832834,-9.692407730203918,-29.909512194577328,-47.75291504408029
248,F2005,0.0,248,25.725447652441446,3.019392687704758,-6.306349122567483,-2.8743363933278445,24.427456210702754,-1.1310501981758208
249,F2006,0.0,249,-54.06022336954491,2.377591495265324,-8.411194737735578,10.90203540219187,28.129627366728908,23.321796027533573
250,F2010,0.0,250,36.81457607203176,9.993606753763347,-7.166204046990295,-2.85350240355218,27.57312716953395,3.0537911144395338
251,F2017,0.0,251,36.30266108141078,-33.33733261802699,-8.394337590845186,10.27541065881653,28.224683377002965,21.37008532977199
252,F2020,0.0,252,-9.41805273718683,-11.011249169072897,1.3928782332955334,-9.605648720541273,-29.84970096019844,-47.97635061455106
253,F2029,0.0,253,-8.317964049199137,6.537623658759607,-5.122733648509548,-0.37960974664700053,27.129265516258254,-1.3426016288221732
254,F2030,1.0,254,41.97964304477951,11.952008134356308,20.080104691534608,2.1454100767416406,-64.11684386572679,29.391158626609517
255,F2034,0.0,255,30.617811258183007,-23.260198557103738,-5.990453712736143,5.813513138760349,29.224354283342148,9.294648419685252
256,F2035,0.0,256,84.76869003234333,6.7496236207963465,-8.404245501879256,10.272783910425044,28.36689311557919,22.356995519684197
257,F2040,1.0,257,11.479557980936624,4.595517287836738,21.175268831221594,3.172915120185726,-64.19228837809,30.314687096974474
258,F2044,0.0,258,32.187162734937345,-28.127074231635667,2.4364717470775705,-4.10995831402387,-30.111111091012987,-19.37992086367698
259,F2045,1.0,259,67.13623069990528,62.07218172789893,5.317647313586509,-6.658610756862877,-39.99775005763651,-18.00718807170823
260,F2054,1.0,260,-24.410344840423527,9.366583080621929,-3.6928548599719733,-2.0785789630414575,14.120430513761892,22.31265081784266
261,F2055,1.0,261,-8.818682561527567,8.754532297555278,-4.330034115573303,20.910067110293777,26.235800603866554,11.64976733520043
262,F2056,1.0,262,-3.3088775500129537,10.629759160944594,21.412715689014213,3.0942628576199454,-63.860154952211616,29.057004541339886
263,F2059,1.0,263,-30.126527317344813,10.939847365145134,-4.175592818143218,20.830162980201575,26.511333325984065,11.574531077028524
264,F2064,1.0,264,-37.641983532132514,26.083843376870263,20.936764375287957,3.3109758724151845,-63.30219006463429,28.46343178937034
265,F2065,0.0,265,36.86891645218202,27.500856763728578,-7.6089563572425565,-3.3341197900579296,31.811843142704067,-10.535109635986174
266,F2073,1.0,266,-2.6920813511551716,-2.004361097802916,4.299452453195599,-5.324682858244142,-35.91111093047708,-22.061662212367143
267,F2075,0.0,267,-39.50061162432497,-10.542574692706374,-5.942453348133848,-2.618865033354318,29.337335065245863,-4.423791537037474
268,F2081,0.0,268,-9.275353946025545,-18.612047169633456,-8.130988725288896,-2.4313923622620903,32.69018347781602,-11.258632030433255
269,F2084,0.0,269,-48.57832882074414,-12.482245505055156,-7.97868979099245,-2.501590375284832,32.6771546132361,-11.147048240999638
270,F2093,0.0,270,-37.319481390769155,40.75917868478945,-7.719420409877804,-3.23413162675582,31.47447186154336,-10.506451152951357
271,F2097,1.0,271,-17.789375634634908,-23.521565683268424,21.02545380770535,3.3214844441286573,-64.09505780957133,30.687498927606875
272,F2098,1.0,272,-30.33807287077737,15.695107569764437,-2.5763511171106224,0.6055628308618726,17.908186966736505,10.42364014613603
274,F2128,0.0,274,11.597994333015391,1.0894860833057796,-8.07599480576843,-2.32519073892174,32.355932963742575,-11.40818813144088
275,F2137,0.0,275,96.69152885480402,57.912360789162946,-8.333306276654689,10.265890002205985,27.87137290785719,21.20164271985393
276,F2148,0.0,276,-20.930265324677194,13.394689124173322,-8.339537957216681,10.301198049526505,28.267520359802152,22.17652449978646
277,F2165,0.0,277,106.90467534252261,64.11915275400712,-8.329732960188972,10.278840751037727,28.125755258829567,21.68076144606939
278,F2166,0.0,278,-4.366188583288412,-7.5916720667997275,-8.291265207957741,10.256484119150752,28.18218651425771,22.528594484174327
279,F2167,1.0,279,14.391300596880372,22.03655131371171,20.660732452839042,3.160154509838156,-63.9855964697808,30.029944477527486
280,F2172,0.0,280,-39.48899031985875,-7.242024926739903,-6.332063323281967,-2.211563001862131,24.96610090780352,-5.263518140003541
281,F2176,1.0,281,-47.733317408986025,28.601875518122903,-3.5810657603780935,-1.118910607497643,15.831785738015544,20.440031931177096
282,F2199,1.0,282,-16.49307157101553,34.4207636130556,-4.071086493786062,20.765722438472583,26.493769901915893,10.08863030151791
283,F2205,0.0,283,-45.10901467660065,27.72739793282776,-7.547921686210598,-3.767203992521666,31.96365261398127,-10.755196779432104
284,F2208,1.0,284,-32.82841823048763,39.027560775433564,19.04931726458709,2.871044690108434,-62.82964443804876,28.659034435125086
285,F2230,0.0,285,98.72207271092141,64.7306150664965,-7.353946123246073,-3.1548992078251663,27.913645398772122,1.732640102494699
286,F2234,0.0,286,49.080550360653135,24.377154304102415,-8.23652108768347,10.33585344358302,28.01718754559052,21.770708531577405
287,F2235,1.0,287,-15.613973960522832,-2.801560595655765,-3.6135699757722453,18.281522384265596,25.67232200028553,9.656627080365674
288,F2236,0.0,288,26.72407584172758,36.33580021030601,-4.152943306258531,-3.6140755854497693,24.38863288977399,-2.0820684059745673
289,F2240,1.0,289,50.01056250107051,20.80141844800549,-4.091625886521642,20.639688023010233,26.444610974953743,10.168648616388438
290,M70563004,0.0,290,33.39219718619274,42.91096928294078,-4.294915189134403,2.2057470355660147,21.53055894980459,9.559474176960165
291,M70564993,0.0,291,-15.556075602301327,3.067894651109562,1.7924176749581588,-8.014953953881077,-30.966449881345543,-23.137834677204296
292,M70565254,0.0,292,-65.2211584381503,20.262884079664058,-7.364571480484062,-1.7437425815278687,27.81384675059719,1.0460478754593012
293,M70565897,0.0,293,3.114706864414538,-5.311582467060936,-4.1056463486789845,-0.004654888376968813,27.545488890097413,2.201605545652434
294,M70604538,0.0,294,18.346112056464218,60.35623438002,-7.9680620731888,8.749329135907594,30.845471030657027,15.895166989806306
295,M70608424,0.0,295,-89.93551425368526,65.28074364392401,-7.95477732897011,8.85495775120421,30.745731476520046,16.04445662735528
296,M70635118,1.0,296,-24.92735484918398,18.525369279115537,14.99729145390496,-3.232249021533951,-60.76471701208246,23.282356088161826
297,M70638412,1.0,297,-4.853719224324185,28.292530396547374,16.73839499082303,-2.4866498546847113,-61.05369058366901,22.770866034181545
298,M70639645,0.0,298,80.21667603555015,-44.30144471767471,-5.253189422871305,-5.082115395296288,22.492636976413525,-0.5615267108238626
299,M70640096,0.0,299,20.167490764623757,8.534255738669964,-5.177825846153687,1.9782619606138958,21.772349098299525,17.096520163879354
300,M70641593,0.0,300,-0.05631299410752576,-15.172797477699351,-7.682878805949187,9.641312887966976,28.445366811786425,19.846147657462673
301,M70646050,0.0,301,129.36710454637145,41.49217899281124,-6.327878113765708,-2.87848719252999,24.617487304157326,2.9930097855011653
302,M70646077,0.0,302,63.74318950657362,9.447890369725306,-4.1179099839045294,1.9113572287517648,23.106515165095242,5.30968701753244
303,M70647319,0.0,303,54.32352557589253,20.11295244038522,-5.973700189752528,-3.233216869913888,27.416644356042443,-3.205945412154975
304,M70649365,0.0,304,4.527478620546657,-9.982386132644885,-7.020595821963943,8.199970047904003,27.96417825619812,19.912645556483987
305,M70652746,0.0,305,-26.42728009823148,24.121127935479606,-6.508048235729255,-4.78128105141859,25.621145079178792,-0.7704956334366173
306,M70656672,0.0,306,-25.784585849599566,-10.839877699888957,-8.988075755005193,9.119135897213763,30.208974448249304,10.387817888458407
307,M70663247,0.0,307,-22.158187180205815,18.74236102524249,4.755632125520773,-3.3035389071158168,-32.53458130105131,-21.751396673516254
308,MHH0147,0.0,308,-58.031177307810715,37.59447034057977,-4.449171175513908,-4.055927647526498,19.656203871527456,-0.5391035752432316
309,MHH0426,0.0,309,-67.1701657225019,0.5699240100083928,-2.9891633033535427,2.9816728004058657,18.087520094565757,19.179914791246794
310,MHH0927,0.0,310,-58.947147990602005,23.12316662693881,-5.45556044960789,-3.9697737937255546,25.96842695474371,-5.279623837667778
312,MHH14911,0.0,312,1.0693870770766645,-17.74896151343431,4.81667524247388,-3.5634501016860725,-39.75688913668215,-14.131930540459912
313,MHH14929,0.0,313,32.1908125644943,-9.538148133644896,-5.738929322765462,-0.6848814406821537,23.380941506313167,9.216298356571606
314,MHH14990,0.0,314,-16.31140217823657,18.98900678227332,-6.166494329386903,-4.941164037676618,27.36741808031466,-9.754736980106685
315,MHH15015,0.0,315,-52.16218289027328,53.59178111627028,-5.6139255985203995,4.181074613993401,24.142939243365948,7.9458591732908275
316,MHH15083,1.0,316,26.57133969798471,-10.842726910010464,-4.7057139843670654,19.600559360587788,26.08525458609358,10.957269293942112
317,MHH15103,0.0,317,18.937480350063392,-28.441464714986452,4.841877323205535,-3.658694441778507,-38.99364954384147,-15.965489198043283
318,MHH15151,0.0,318,11.694215544172321,-38.18164144914372,-5.711896674514616,-5.831848309831157,27.173097946722546,-9.13004335758184
319,MHH15187,0.0,319,-13.720948391630987,-37.23338599698947,-5.490393156630597,1.5727241429020857,24.1442553089127,18.5810081426499
320,MHH15204,0.0,320,18.000802746552655,12.550676008056096,2.790508892866022,-8.64378538287206,-30.880901709647855,-46.861339728824184
321,MHH1525,1.0,321,32.85818164939839,2.368306311625532,5.187052724172662,-6.790902455043021,-40.96368318026729,-15.23151755478617
322,MHH15275,1.0,322,-0.6917695484683595,-29.54361097780632,-4.586738723824398,19.476880660690917,26.246733646069426,10.146471030494006
323,MHH15280,0.0,323,42.16769079907114,-26.91908025304425,-5.504464026142197,-0.6930675801801272,24.059193446251367,-4.194723900349992
324,MHH15817,0.0,324,12.278141048495689,-15.065826752864345,-4.9503279142927274,2.4611305277871907,19.238565783659336,19.81638480736826
325,MHH16050,0.0,325,26.55102077285673,-20.332444097630823,-4.81722921456036,-4.344001376981258,23.70661064525986,-1.3856716614167581
326,MHH16208,0.0,326,-6.234363906173941,-12.152929476983179,-3.796103812285441,-0.2795737719589315,23.120463840703966,-2.4714314992951003
327,MHH16371,0.0,327,45.63113116582182,-17.10227670731904,-5.6695353212789925,-4.390089294448243,25.74282239673475,-6.771245959350246
328,MHH16379,0.0,328,12.117932043384268,-18.67744227919872,-5.574975571138107,-2.59720484688021,27.28497355846267,-4.451650172365092
329,MHH16427,0.0,329,-26.303003945835044,-13.263308751774023,-3.786047346561598,-0.20744595788589137,23.080184153015548,-2.5095678465446483
330,MHH16459,0.0,330,34.935589778312696,-5.325262557133989,-7.387179884278941,-1.4412104177015896,30.095063265413398,-5.034196925150205
331,MHH16513,0.0,331,36.312792459902866,-8.919755937218413,-5.586472581522881,-2.5457965407329377,28.560158999512712,-2.8999241102747106
332,MHH16530,0.0,332,43.46256780270519,-6.906509451106044,4.926617699396804,-0.7646062298580514,-32.75549564508903,-25.530281808541105
333,MHH16563,0.0,333,-23.24649176320221,16.62682878702059,4.95319126342175,-0.8272828890348558,-32.51958129766116,-25.651776486687538
334,MHH16610,0.0,334,-12.143989697348381,-27.314152063235635,-5.602321524495239,-2.387566264582505,28.576722401846848,-2.910954295812637
335,MHH16727,0.0,335,-7.081806148703853,-10.74350228271776,4.86612785712159,-3.4809886847950615,-39.40889073062738,-15.118294067100535
336,MHH16798,0.0,336,21.39840419795581,-8.308044817434707,-5.614037665433821,-2.461080161340985,26.97021292763304,-4.384536087715908
338,MHH17233,1.0,338,3.034099676847348,20.641332739179507,16.325471880363676,-4.114109066591926,-57.16428894559026,11.646076862080399
339,MHH17247,0.0,339,16.115512784577813,2.698002844163684,-4.361867545846215,1.1542162237473512,19.770593843819295,5.499003803102077
340,MHH17441,1.0,340,-8.126686062403909,-0.5977649036400042,16.746784007009143,-0.830754904317728,-57.08268238442547,11.676181760159487
341,MHH17501,0.0,341,3.4237868477422695,11.265199378043402,-5.622109978933731,-4.329824532317311,24.390562851782132,-7.687338211136158
342,MHH17546,1.0,342,39.75571497814333,-25.035297203862097,-5.233183552089167,-1.9487385576211622,24.24631289829865,0.9641070681408195
343,MHH17767,1.0,343,-0.38549468077326016,10.146341046102728,-5.217076259058875,-3.9663970324591213,25.791090905098823,-9.714224405851112
344,MHH17783,0.0,344,11.713272361345622,12.886204793434816,-5.532746584690311,-3.3021030270113085,24.182930057218893,2.0283732924280855
345,MHH1883,0.0,345,-29.593075728622612,30.138003145764827,2.7184667566515195,-8.615171983762686,-31.130214343223233,-46.97301648762096
346,MHH2419,0.0,346,33.797066142468566,27.350515630894478,-3.6334282579615893,0.07220012349218408,22.81781326510662,1.846290258230617
347,MS1,0.0,347,-77.38766202845848,-10.357129859648495,-8.276425452532719,6.627037372095916,31.479106673407987,9.73938339568717
348,MS2,0.0,348,-9.225288985259947,65.81939063932126,-6.355066761608622,-3.8229946962512438,24.92489741719449,-0.360168039486382
349,MS5,0.0,349,-113.1163921548298,26.678227281491147,-6.295011437694026,-4.223570147599957,25.405689243432608,-0.911553095073458
350,PSAE1401,0.0,350,47.13935577429768,-38.14677673458853,-6.05122350413868,-1.8052007406548745,22.821764042228057,-6.95059206786275
351,PSAE1438,0.0,351,34.86151515994414,-39.581598347180666,-6.058288072667091,-1.7862636582713698,22.657207895818797,-6.9344654357516475
352,PSAE1439,0.0,352,-14.676619535302853,-28.093324964813604,-6.154420492174779,-1.7145509518932665,23.139001007661772,-6.573643465637751
353,PSAE1630,0.0,353,37.87887039941607,2.289369134843122,-5.398834164448531,2.909591263204831,27.608088577881734,1.429484607932082
354,PSAE1635,0.0,354,89.39557580209606,-18.691727622323707,0.8149495776440079,-4.226419492647969,-27.642554677567865,-28.216150642725715
355,PSAE1641,0.0,355,3.042112465465376,-20.109315153900706,1.7083923616636645,-4.46313336253734,-28.219312961046526,-30.89792683463572
356,PSAE1642,0.0,356,26.23590197853329,-5.681857836237087,0.8720910558625949,-4.052924526848619,-27.536921979492455,-28.50904506088099
357,PSAE1645,0.0,357,-24.10842182175294,-27.14372167010323,1.693479856151358,-4.486506046433548,-28.207064216516983,-30.904762729549105
358,PSAE1647,0.0,358,16.70160942541995,8.837589896536821,0.8062289361201322,-4.111275808200663,-27.149055183022806,-28.35325454919438
359,PSAE1649,0.0,359,-15.313991283093273,-3.671224927091593,0.8066490782921567,-4.071159579720374,-27.08858198786152,-28.16687827705878
360,PSAE1651,0.0,360,-21.58596214695063,-6.864852018673476,0.7893107923839511,-4.101376497799614,-27.362591451250495,-28.37144174035013
361,PSAE1654,0.0,361,-48.45134812916181,0.7453121433665264,0.8925497825325481,-4.233735506316508,-27.11908234670647,-28.083223879314392
362,PSAE1656,0.0,362,12.173628226992975,-21.152435224925615,0.7392015156522589,-4.131803402817274,-27.375055435833634,-28.53721102533847
363,PSAE1742,0.0,363,54.275837514107465,-39.01436597800033,-5.911186618641675,1.6562661609022502,24.957490174593406,6.162561072802056
364,PSAE1745,1.0,364,60.15023991514085,-7.781804641892823,-2.590670938068249,1.9047415822090414,20.235085782900686,10.365008191623517
365,PSAE1837,0.0,365,-31.80768064711622,-6.381434652782346,0.8073692591134012,-4.220958166445324,-27.383209345386256,-28.84409478815844
366,PSAE1872,0.0,366,-29.019354521670714,-1.1150649426104224,-5.087292414427443,0.8888473258055551,27.421128514359868,0.16376793518311672
367,PSAE1903,0.0,367,-42.68706568748284,-27.211101220903526,-3.3629258869460417,2.0835807235149133,26.92974435498225,5.404528913676607
368,PSAE1912,0.0,368,-14.504199025339735,-10.113781217356156,-4.596207537463085,-1.168303089460399,25.36365936974863,-3.0487961588379875
369,PSAE1934,0.0,369,-15.615443644621694,-18.054373554008823,-5.722435507534954,2.358294560023227,23.452672585546534,11.86933635727948
370,PSAE1970,0.0,370,48.20176278750733,-20.519474018458155,-6.381991814709983,5.575213290595082,27.201188496673357,9.966653883683385
371,PSAE1975,0.0,371,1.532895275013438,-9.026918142814166,-7.72318716467902,8.472302233231254,31.65010448419881,5.612141856585318
372,PSAE1984,0.0,372,-43.40760275275643,-15.008234525764601,-6.180693117667656,3.48094466486498,23.30401349976996,8.448372439755701
373,PSAE2125,0.0,373,-11.64359790145206,-4.571734414064452,-7.790200876084644,8.580292068887253,31.60953162035055,5.231704743845931
374,PSAE2126,0.0,374,60.219907327221264,-16.801433882128265,-3.7045742260800916,-4.976654862615186,14.307630954132971,-2.215515036123321
375,PSAE2127,1.0,375,32.4801749668471,45.69154756368307,16.494431234371756,-0.7824694191838555,-53.92349901922837,7.166140038763295
376,PSAE2139,1.0,376,59.52444425530177,22.017686650020025,14.32140636880573,1.0020125454592375,-56.14759586686879,16.461549961164913
377,PSAE2325,0.0,377,40.09379298666343,-31.932146043703156,-3.6955033088513964,-4.943511284209299,14.158753980968665,-1.6403966309115816
378,Vb20477,1.0,378,-39.15666040997959,-10.060382884737152,16.82607706661326,-1.0126826285322448,-61.31251431658752,23.740853764228554
379,Vb3320,0.0,379,36.388034617666186,8.336539444013523,0.7969000546734881,-9.006419906955536,-28.343262262607684,-26.825154222361945
380,ZG02420619,0.0,380,-9.314364533693414,-18.799622282922762,-5.696413880497384,-0.9195752849551644,28.43096798514026,-9.059778316387835
381,ZG02488718,0.0,381,-14.971770932830857,-21.048133880989923,2.137552346554945,-8.592067463153228,-31.099541067342223,-47.4486389976536
382,ZG02512057,0.0,382,12.823409389121446,-17.22807173124158,1.8367704590829448,-9.843731796581785,-31.132123484324595,-47.45090248033249
383,ZG205565,0.0,383,12.160646719075007,-36.10711668512099,-7.284188640297886,-2.9872474277263805,27.634844998270292,-6.148266317556761
384,ZG205694,0.0,384,11.850365280522771,-32.45757171790468,-5.391736906863772,1.556082429416282,27.292720911393605,0.002199854034486748
385,ZG205710,0.0,385,94.09054285977068,58.20494672786555,-7.097682178912891,-3.581914828047994,26.930208566788142,-11.059602545979246
386,ZG205864,1.0,386,-15.232568577168989,26.601965601387775,-3.5157919887742857,2.0451568064094516,20.98555902012546,9.071408728378856
387,ZG301975,0.0,387,16.884697138699263,2.6449420419031893,1.6497002117205366,-0.38327964482483345,-24.75520779167516,-28.970650207634414
388,ZG302359,0.0,388,-17.06306635452953,-10.861648444169862,-6.110927881320568,-0.8868419049561211,27.95403692354702,-0.462168101405652
389,ZG302367,0.0,389,-1.3138899353487048,-20.26437557013483,-6.0759057486768935,-4.345254547211686,25.709727105332835,-1.6722651606599186
390,ZG302368,0.0,390,47.073720679628266,2.2540316872812496,-4.735186766903646,0.5472764517914666,23.265913992511823,7.450455005074758
391,ZG302370,0.0,391,18.030956510282824,15.722655917804094,-5.316543513301523,1.641896777173601,27.526015527554815,-0.32034022969994425
392,ZG302383,0.0,392,1.7671030706552169,-6.147506914293124,1.8456816569821977,-7.5347626914311645,-32.401946192648886,-23.77656980499087
393,ZG302431,0.0,393,-48.29208315720196,-5.265520060130952,-7.960549724274002,4.15958591128595,29.37730516724866,13.469260373979452
394,ZG302432,0.0,394,21.933001569042958,-45.60742924157888,-4.896045033597571,-2.239803730694704,21.78107914667324,1.417557301754215
395,ZG302442,0.0,395,-56.560250413334856,19.001833647399284,3.6377675308450783,-8.911654845508881,-33.19536989012712,-40.54888638239389
396,ZG302451,0.0,396,131.86028085538467,20.42275651318094,-5.781053866301105,-3.057394830120069,23.615167316978198,1.8027276624031714
397,ZG314696,0.0,397,-17.57807474209727,-23.763367831176748,-7.1885886306116245,-2.8988120604394414,28.094075358154033,2.3097948253520713
398,ZG314738,0.0,398,12.560371985373147,-26.11052928432758,1.8504251305375472,-8.961970290181785,-29.883397638819186,-47.75767807212587
399,ZG314777,0.0,399,127.63115854433497,34.75318499559886,-5.854619623494978,-4.4252572958470155,24.911613126921214,-3.6500023673623616
400,ZG316694,0.0,400,43.13965747167503,-36.20613576996568,-5.838020563361527,-3.0635672809344587,25.62181386561826,-5.594475974378007
401,ZG316704,0.0,401,50.90782691618248,-0.6262042626371079,4.966462182183522,-0.11294709177023243,-31.952501263548477,-28.23771873975193
402,ZG316716,0.0,402,36.509465839678704,11.459558299065938,-5.418542929376159,-2.5363778309284255,22.701472433720316,5.159112138530098
403,ZG316722,0.0,403,99.49089081365805,58.61676776804088,1.9321373586182744,-7.249640138410687,-30.100107848312852,-27.148468775478985
404,ZG322541,1.0,404,14.054696767958752,-11.188523217071525,-3.1174339962675295,2.0647974945319145,21.050831223865362,10.248826020164152
405,ZG5003493,0.0,405,8.029597293317645,-29.07122661529982,-4.904326746751601,1.1478053592328035,25.579555614069218,7.755719930613672
406,ZG5021922,1.0,406,-11.845590858961918,-9.28938130587436,5.1949566588902,-3.98011892796172,-39.61289026564225,-12.149871015912069
407,ZG5048010,1.0,407,28.30641566074811,14.40067377012662,6.688740151188136,-3.994446419782266,-41.54728350408636,-8.813442517157647
408,ZG5051896,1.0,408,0.6941014596511971,-14.683059290730675,-3.3049432494344235,0.01623945518798564,13.535004616599583,22.80161586764148
409,ZG5089456,1.0,409,-12.73432185145673,-5.487855527643424,-2.919489254809644,3.4392937018258056,21.54766728638649,14.206137380185574
410,ZG8006959,1.0,410,-19.495753609904035,-9.941629793052527,6.72315660359345,-3.954921375188973,-41.38063766156109,-9.097672537712448
411,ZG8038581181,1.0,411,-11.852524253585043,-17.871218928065527,-6.612869635769584,-3.080685797241105,24.567832406288144,-0.15146325266784544
412,ZG8510487,1.0,412,25.56738419694256,-10.519240694644626,-1.9543608364775453,3.7816576071776336,20.655945513258292,12.315961911323676
413,ZG8525123,1.0,413,-27.78736555484024,-0.9404576799803052,-2.127261877728549,3.8538295250017267,20.714783244333194,12.398586980946575
