,Strain,Mer,Index,genexp_1,genexp_2,gpa_1,gpa_2,snps_1,snps_2
239,F1883,1.0,239,77.30418786514184,-92.68490406120412,-26.685609571835737,9.967798823490064,-144.51130668586626,99.73863568763117
240,F1894,1.0,240,19.7198183788188,-84.64205808222462,-19.46957266911314,0.2962440965274282,-163.49862578919527,-57.26773171845693
241,F1957,1.0,241,115.09969362596176,59.13756192653526,15.384555573939586,-1.9559773552237072,231.56712692581547,132.2666844064319
243,F1979,1.0,243,-6.32026664718724,54.35439983227178,70.33048708485765,6.5538644592638855,315.2699514025213,-49.83981234941087
244,F1983,1.0,244,55.00550804490705,44.78201049124898,67.35791205815386,2.2954374738787395,275.51083026450397,-50.937866765417716
245,F1997,1.0,245,7.940428244161627,-16.56727610558129,-20.846765683378962,10.467549906794035,-103.73479430048542,26.83249881039303
246,F2000,1.0,246,-40.052298751315,111.91017513242576,70.6749920288355,5.475838565870464,276.3252547101712,-69.48741967778626
247,F2003,1.0,247,105.06960458595495,-43.50470405520361,5.577342563142747,-22.088557243139167,183.46349211354496,13.30899897684322
248,F2005,1.0,248,57.30561757161063,-11.922710139614873,-21.583978995810266,11.621007720311747,-103.47296579547861,9.959949184555228
250,F2010,1.0,250,80.19719994698151,28.47777291487025,-21.241781233339378,-20.88005901790945,-183.99874959595883,-46.31729332759326
251,F2017,1.0,251,59.33012605533273,-87.37511562295975,-47.63877155355909,-15.91784884946164,-201.635798766071,78.86179158702485
252,F2020,1.0,252,-11.521976385171966,-39.19451089947202,5.5500713771442864,-22.766968057062535,183.5679212736859,13.64538528058595
253,F2029,1.0,253,-8.839169285546676,-6.6372064212151844,-16.357233775019548,-7.3140354238253895,-164.02972645050525,-38.58025094631215
256,F2035,1.0,256,143.96449557348114,25.5229263667484,-47.62268428143694,-15.901271143526246,-202.71859922338996,78.65588627791969
257,F2040,1.0,257,11.06415801034571,32.72617359922282,80.74392463808016,5.110819656156852,317.1942060281491,-53.57129108731345
258,F2044,1.0,258,48.13904208292047,-50.914707038053784,9.839864459346437,4.0206830646800285,243.00080521278397,108.52829726871953
259,F2045,1.0,259,120.01559091164937,106.25051292187955,8.984043953970422,14.550816436711823,245.8154705457142,98.59837356490722
260,F2054,1.0,260,-48.73819990290158,25.646962500340805,-11.034910668171804,8.959848075372689,-135.39340353671633,15.695616695020993
261,F2055,1.0,261,-17.25669708225853,57.85202369853749,-48.81199098192769,61.905110919675366,-171.49697851858318,96.46269603202416
262,F2056,1.0,262,-10.821577534638688,12.962785659484155,79.80510794521696,5.098975591577747,276.62867501813724,-47.865000766908885
263,F2059,1.0,263,-59.64720745662381,8.841429514465348,-48.86089242694829,61.56511775973698,-131.57557660928634,102.874327951939
264,F2064,1.0,264,-73.75679090913684,80.18055539307286,70.52461382455144,4.967574049104951,278.3983740835022,-46.02564834561355
265,F2065,1.0,265,74.25979460037108,65.02714245068461,-21.027084973988334,-20.68018968708674,-173.73935048585986,-42.46084718092303
266,F2073,1.0,266,5.107080145996827,4.1576025194311494,13.609878374493602,-4.310174692002506,203.11551667865155,-19.708923164237625
268,F2081,1.0,268,-16.28060435143673,-78.67264935404557,-21.984755759590087,-21.49477623542311,-177.78235545117886,-30.157901169194602
270,F2093,1.0,270,-61.41660069820907,91.29728374463258,-21.198383324734554,-20.69593493894992,-149.77552044859328,-77.69669656272768
271,F2097,1.0,271,-45.52613609752171,-17.990282947907676,79.84835824797382,4.582363576422795,315.5639368660186,-57.291876487543654
272,F2098,0.0,272,-55.52103877850569,23.742327999345314,-21.38311703385874,-14.391679131887235,-163.83773812895308,-84.65478370099714
273,F2119,1.0,273,5.191453815192123,-71.83325329426432,-45.74113942766278,-27.47081631177119,-206.6174498314298,78.14390033251625
274,F2128,1.0,274,26.16119734419788,-22.99324718701456,-22.08675932140446,-21.198728518641406,-177.3209506752645,-35.92819481107012
275,F2137,1.0,275,147.49959525936242,98.27779178589734,-47.35688715824679,-15.523721681270771,-203.61222218463294,71.19437912454829
276,F2148,1.0,276,-35.37764189650518,12.211434514243455,-47.395860224335564,-15.565813041419336,-202.5688069262107,77.56430158124155
277,F2165,1.0,277,160.85661953637188,103.21181557811357,-47.32380768534115,-15.495999420727427,-201.46042405848897,78.67153749564932
278,F2166,1.0,278,8.055122196092274,-34.766388088501095,-47.364821987863635,-15.520893305561872,-202.75856058414126,78.49101054500765
279,F2167,1.0,279,20.92838013663632,73.25194288623835,78.84154974745232,5.401571536859847,278.17908474046254,-65.97770586836876
280,F2172,1.0,280,-77.81330720305603,-23.98742705557012,-22.103156617300588,-2.7688712690193635,-150.85247482952286,-67.69005734431407
282,F2199,1.0,282,-26.06543595808431,51.94192598605627,-49.74252648011002,63.27508681052337,-181.04495309499626,88.8480652481494
284,F2208,1.0,284,-51.71675317201389,106.42045067415525,86.53837041433962,3.3532832946151343,319.89618286228546,-58.47554072214876
285,F2230,1.0,285,160.157922847157,122.94088878444693,-21.82477777208931,-21.30250572527578,-183.8785378261508,-36.86726245284894
286,F2234,1.0,286,88.50976779831991,68.25563237424223,-47.40202084468847,-15.563188562405001,-202.12022345069528,77.43848511485487
287,F2235,1.0,287,-34.20418411013238,-26.242637318081034,-47.69444605550134,52.662608267989505,-183.61917507029438,88.90247478595997
289,F2240,1.0,289,95.9349945257571,14.83960656313546,-49.785022377695995,62.92174253391292,-179.62416213558066,89.24120791344767
290,M70563004,1.0,290,79.48336403375815,79.15758545694214,-24.943850554310835,25.695650377767933,-128.109936774364,35.53164496462917
291,M70564993,1.0,291,-39.266274439284366,2.5421817670214937,1.6085505160343783,-11.232719653321944,150.5854875964782,75.27730787215994
292,M70565254,1.0,292,-115.76749261171396,58.803557454686185,-20.67731476968127,-13.791948270673169,-158.79627478000464,59.38640841235907
293,M70565897,1.0,293,14.052805589186102,-17.390143968594273,-18.72129558037167,-14.070097528560026,-158.50452188508658,-48.107256485332734
294,M70604538,1.0,294,54.97103629598674,97.21161069999164,-47.27206615184517,-14.350546913159832,-200.36292536733384,68.33984047150112
295,M70608424,1.0,295,-132.22283104341628,139.09175835878685,-47.23734324287029,-13.874170533563717,-200.4576094006246,68.50739248730838
296,M70635118,1.0,296,-39.85736729648746,95.07904446919308,87.93369250251943,7.968619258149959,273.4676664553088,-47.24935613877283
297,M70638412,1.0,297,-13.913117253409217,92.25603345515626,83.67794975719963,5.0594867181072125,270.6120103685341,-44.75344907107846
298,M70639645,1.0,298,129.3642447978328,-37.46773661546922,0.7225290824969823,4.757852334710484,-66.00198358359418,-81.72363084080902
299,M70640096,1.0,299,49.93542568698046,20.10439820156002,-18.674946139783533,-5.532965377360352,-128.80475719089824,59.65263052387443
301,M70646050,0.0,301,203.026228314358,58.16893290849518,-21.18223541332414,11.001625021614421,-56.60061655409535,30.99100727914065
302,M70646077,0.0,302,118.31409423449136,28.05855195206756,-19.177471081351946,-12.053927552692574,-164.25194969027018,-83.7046501564031
303,M70647319,0.0,303,114.3287931701748,22.230365784670344,-18.991612223569668,-2.183153438040772,-138.2431180580094,6.660280702554538
304,M70649365,1.0,304,21.193289477635503,-40.443139073351794,-46.90676269337105,-14.903316200394878,-197.3765594833707,77.47327697650724
307,M70663247,1.0,307,-35.022645865132766,73.89489913613693,7.675735864678648,6.999580294150521,261.72176066409764,32.117522901932674
309,MHH0426,0.0,309,-147.83567456926,-6.442003215461897,-22.927788918354075,8.379801411881067,-114.10265725449848,64.01415218723136
310,MHH0927,0.0,310,-98.28594506134377,47.892338719508146,-7.72271960437777,8.435437213753271,-120.61491833118654,-14.383533642091265
311,MHH0985,1.0,311,-113.5588568847187,54.63294365509907,-19.72318605106694,-12.3321580023012,-135.98422396614473,22.595143832134646
313,MHH14929,1.0,313,61.71887827411104,-27.180895338327705,-23.717134469730837,-0.5353958611120494,-108.14917957433065,74.22543501142032
314,MHH14990,0.0,314,-41.09291018002975,62.98067576550612,-17.184807295529755,-3.188884716661862,-114.60523708168317,-71.63005981880437
315,MHH15015,0.0,315,-81.91281100329283,122.9537304061684,-24.94841759093441,7.237559501553606,-192.513037420635,124.89359559882719
317,MHH15103,1.0,317,40.591778119439134,-61.85204532282359,31.072358892063328,-2.361899604585387,294.3811165068769,-33.548985463189766
318,MHH15151,1.0,318,28.284450170085822,-78.08535164318953,-3.9516733610451316,-9.819533998753782,-127.39174059122963,-59.37055590291928
319,MHH15187,0.0,319,-30.194255381336088,-88.05671215902395,-19.740310369987878,-11.711277850961997,-127.81772327413736,79.84916933377306
320,MHH15204,1.0,320,38.28787263882175,46.45400372767147,-3.502305235164069,-15.68563512589873,184.52190222305958,7.358830689485563
322,MHH15275,0.0,322,-3.3249523125598257,-65.25293743280325,-46.66653306028391,52.17688537590565,-138.76119358213168,91.26578044411951
324,MHH15817,0.0,324,3.978894474747615,-44.21539817867717,-24.901692275604784,8.598621727140946,-139.8108383177944,73.84510850948136
325,MHH16050,1.0,325,55.577727479351275,-54.753942758909965,-16.85302366855757,2.4106617969889506,-60.24202778904555,-93.58617997828368
326,MHH16208,1.0,326,-18.830159075172123,-48.565127096018145,-18.409507369877424,-4.6854598427539855,-158.8154517776162,-38.51238678642185
327,MHH16371,0.0,327,66.53782738877605,-27.56004786299867,-13.135417743040824,2.049772410430066,-103.38823950042857,-51.80070263421615
328,MHH16379,1.0,328,22.990087845005284,-48.26735529324514,-20.617080821560826,3.0031800507377095,-148.8427989143016,-36.79400356921348
329,MHH16427,1.0,329,-55.69839574918138,-44.05595808413365,-19.004505919682224,-4.947912035506542,-159.19747816193788,-39.18300012126805
330,MHH16459,1.0,330,61.208384268259415,-18.13913708547392,-25.43039648957834,0.1540579994575586,-146.74202827568521,16.895031234010215
331,MHH16513,1.0,331,56.935018718533925,-36.1703870237085,-20.738931999010198,2.834262291814525,-149.5592243932844,-39.871090063412865
332,MHH16530,1.0,332,74.35901793168463,-16.83253321145243,22.330932087055483,7.411306067166029,239.08783555107976,123.31979393672141
334,MHH16610,1.0,334,-26.94375427306767,-62.315473999399096,-21.562311750456857,8.18766886676455,-150.28233543668262,-41.01496016794289
336,MHH16798,1.0,336,37.98418045282243,-40.09632230246298,-20.772744685918337,3.8401560972851745,-148.6519672412028,-37.56115667943801
337,MHH16951,1.0,337,89.63676833273806,89.27841438512155,-9.986688496110807,-15.199183515185783,142.03771503988952,96.91774712236536
338,MHH17233,1.0,338,-3.3155579135309954,68.15080474156291,86.96272434800406,5.742107316852509,241.03115363333015,28.133027794535963
339,MHH17247,1.0,339,31.021300606143765,7.037758291866677,-19.22778497516926,-11.536252540525094,-58.45761809565816,47.00028731829364
340,MHH17441,1.0,340,-19.651764773247315,27.344363514802314,89.39263973326402,5.601389931236829,262.35517678892325,-30.139000838985222
341,MHH17501,1.0,341,14.902918658474494,37.23070699627338,-13.288241101959219,2.485054469951301,-83.77685234605929,-62.936833027776935
342,MHH17546,1.0,342,51.49397150293679,-80.0275917680291,-22.089775065880385,1.6985879102353392,-57.96311155235736,16.716003990397883
343,MHH17767,1.0,343,30.803388648730667,-13.176579108019633,-19.310136789343783,-16.2204828854997,-161.20260979594238,-106.80825534619494
344,MHH17783,1.0,344,37.06490765531603,21.5142344441869,-19.836574358090743,7.92755425726682,-112.97434990411104,35.85596711294032
345,MHH1883,0.0,345,-84.02120625824324,51.00974754351574,12.262831448942956,-9.249709496661046,186.05386972101198,7.384541786067453
346,MHH2419,0.0,346,68.55462176089037,51.68466749825329,-18.04683090653513,-1.078876532393611,-161.2836760930121,-61.61607318893787
347,MS1,0.0,347,-157.29665714473748,-26.80604513331118,-39.03829664921547,-13.10605529603034,-139.7586337386864,102.48205887813471
348,MS2,0.0,348,5.5294452548669994,106.4584538767623,-13.466999446157674,-3.6719100781099927,-87.38282022129405,-25.845325696683524
349,MS5,0.0,349,-183.6057724298437,48.914461789487085,-13.27349041312748,-3.1334489201910185,-86.79564802644131,-27.109013061288504
351,PSAE1438,1.0,351,56.494753845861666,-87.73095222563296,-18.678434090559236,12.579108117902221,-161.31857002300745,-82.95134403673364
352,PSAE1439,1.0,352,-7.4758788961064795,-59.33771137835584,-18.799282230257834,12.692502372489166,-160.14304678902792,-87.93272725438887
355,PSAE1641,1.0,355,-12.891469463270905,-72.16160716031109,-11.561686444564335,-12.195705075179415,223.4692440573208,129.5459467495521
356,PSAE1642,0.0,356,58.86765578700332,-22.690714796917188,-10.888234490570454,-17.393287684316995,184.1046966547673,143.790578879406
357,PSAE1645,1.0,357,-45.148606403063134,-69.99291107492067,-11.25805100275466,-12.076380992273068,223.44660256276822,128.79001649596336
359,PSAE1649,0.0,359,-21.663464949701392,-17.949995842725077,-10.754468261459182,-17.36203264880645,183.71071760260614,144.31225856354237
362,PSAE1656,0.0,362,23.98793150441239,-53.056783352243485,-10.790054264706445,-17.377777632391652,183.72097672118525,144.1910036621106
363,PSAE1742,1.0,363,93.90946505728715,-74.63470236274452,-25.43003860740244,-7.152997904639665,-232.28694062687873,31.43898848189764
365,PSAE1837,0.0,365,-67.59399264341754,-47.291107171166566,-10.629696874071682,-17.088480157630702,184.10260224428137,143.82330461924707
366,PSAE1872,1.0,366,-65.6362821567949,-12.663891005656886,-22.37282334966934,-15.917305917798672,-195.29282339348887,41.09369032947507
367,PSAE1903,0.0,367,-68.6350287726748,-70.03988814854539,-23.03701916610444,-5.727093937124574,-193.0954883434093,24.54403068853262
368,PSAE1912,1.0,368,-27.609180461570883,-37.56686678634837,-16.63164863436798,-9.411176894088497,-156.67838026643864,-73.97854196793268
369,PSAE1934,1.0,369,-37.0329365092207,-66.8328497340358,-18.398478309442183,-5.411909751165141,-127.76162695526531,57.840167513679695
371,PSAE1975,1.0,371,-12.099581739182716,-60.13712544959673,-48.78019117266674,-16.077711687616404,-138.50153961871197,73.12175482430307
373,PSAE2125,1.0,373,-32.36243416933737,-48.66322932727492,-48.70944182832868,-16.03252072259169,-142.11617559639583,71.08304359434224
374,PSAE2126,1.0,374,102.14974010774259,-28.068727502506615,2.90253762882378,6.134830753203858,-64.65954407142992,-76.83445152522117
375,PSAE2127,1.0,375,47.75321279369479,96.6287140806138,91.66000578122608,8.810398777672063,244.4660971849495,35.703728612262005
376,PSAE2139,1.0,376,87.89117857110415,81.28507865576938,95.24376202346679,3.581690040225908,282.6676855785577,-36.2216008296695
377,PSAE2325,1.0,377,77.83611102495051,-81.09180780419338,2.9521798038105054,6.246935291497052,-64.26387115550246,-77.07898505684182
378,Vb20477,1.0,378,-74.96184113768484,5.535243036973325,90.42984513874657,6.547964643119161,273.1881011183182,-46.0608425666556
379,Vb3320,1.0,379,77.92214416451544,32.76486523845948,6.919151870659941,-6.6010972127161915,140.46002131812656,-107.41666524624215
380,ZG02420619,1.0,380,-13.408538766869418,-51.009524070203376,-21.36011345709558,8.331990042618964,-135.06497852870407,-0.8480281341843187
381,ZG02488718,1.0,381,-9.880494802457637,-50.13717579152492,9.233765350762514,-18.802616518047312,186.6620900039693,6.171530658048191
382,ZG02512057,1.0,382,15.892894940595818,-66.6699699069427,6.777175668090737,-21.22933089119561,186.2789954756639,7.936271270405845
383,ZG205565,0.0,383,16.72304141320227,-93.90234718043351,-19.35410629844499,-7.840642480362676,-141.18195524994616,2.203281275992113
384,ZG205694,0.0,384,19.127968183510937,-95.63746263146578,-23.430174104552275,-16.545391082839398,-146.06786975521334,51.50859444316365
385,ZG205710,0.0,385,161.09551656809577,90.41580829829448,-15.299990384420656,-8.51020866657995,-162.30173278970665,-82.42287633104357
387,ZG301975,1.0,387,38.91257406516536,3.1296014178896763,5.316327907989177,-10.345202637445496,132.49831636102888,127.96184229674182
388,ZG302359,0.0,388,-44.018282929152846,-41.73910573556237,-23.373092938290707,-22.233733525154527,-186.344676522422,-25.151579780996066
389,ZG302367,0.0,389,-1.9034940324364207,-78.30510741133826,-14.47108732281199,-4.682385755634081,-99.18555462911405,-27.326430412914895
390,ZG302368,0.0,390,100.92112934418526,-20.63950848141959,-13.830207105337983,-6.753629093502627,-109.13923317389481,-37.68165778748612
391,ZG302370,0.0,391,47.91510165619405,28.163594212971557,-21.870980510182214,-17.488584776280213,-165.51600768417296,-8.349814239895341
392,ZG302383,0.0,392,4.554033910790734,-11.157266069734877,0.7115101632248518,-10.947657730776536,190.42970557101478,-18.098638674797456
393,ZG302431,0.0,393,-87.41936318079959,-11.607173903533072,-45.7143861638157,-14.099405551797009,-199.20694782719355,68.08275552873347
394,ZG302432,0.0,394,19.377588659282107,-109.81475271066134,-20.065235822702675,13.873812615054899,-59.92210258722102,23.43385060972569
395,ZG302442,0.0,395,-102.90736424007812,45.15696468090297,1.8464136408212217,-29.645308447471518,189.45478355013094,-23.69312755734667
396,ZG302451,0.0,396,180.3815535917676,86.00514966564975,-17.097621466687272,7.896509731519477,-100.07582189732258,-16.36987775467691
397,ZG314696,0.0,397,-46.7562180384892,-74.81165090602109,-21.74290354800504,-20.96727918281209,-183.75816398463493,-18.736160733970685
398,ZG314738,0.0,398,27.57733499509313,-60.23430813300802,8.058388068716573,-17.723422162818537,181.34451728669058,17.36883655305332
400,ZG316694,0.0,400,73.19426215111321,-77.53146577456451,-20.528896248861386,5.638153701459172,-84.39576271057997,-76.16058194106135
401,ZG316704,0.0,401,106.06132131094176,-10.571775062637538,22.55573959694581,8.395769652670605,230.2285866343455,130.98216458682282
402,ZG316716,0.0,402,78.35109029807452,31.63862148215168,-11.786910236606015,-5.362793272399874,-115.64511936795667,-68.6832537937478
403,ZG316722,0.0,403,157.56437596041442,107.10714840598462,13.251816238169086,-5.6865906241522755,158.91339952638512,72.04933446973794
404,ZG322541,1.0,404,37.87189730829294,-38.71277694157349,-18.758205106348477,-11.584648662712828,-167.44556479582775,-77.08790287275265
405,ZG5003493,1.0,405,10.497189987408646,-99.13263128797148,-14.610912216886707,-3.8025286776219036,-106.16310861669747,16.369774517989267
406,ZG5021922,1.0,406,-29.557605790217707,-27.04520174561045,11.636952201995273,-5.111321903246234,259.23225899650646,-38.02047434594192
407,ZG5048010,1.0,407,48.59770717289315,44.90246161081539,37.74806785130026,1.8522133709058362,293.75695360225757,30.57773793731426
408,ZG5051896,1.0,408,-7.52496581624824,-27.842267858669185,-15.547905246336487,7.224561291231462,-136.0188538771379,23.609763032915197
409,ZG5089456,1.0,409,-29.180410048285868,-27.24525547156574,-19.810087784906035,-15.209091603896146,-217.8631522426725,-14.82279336375281
410,ZG8006959,1.0,410,-37.99572529672586,0.1470981179765168,37.71288973685762,1.8536091336714053,293.9830698059479,29.500483227553996
411,ZG8038581181,1.0,411,-34.98587328511628,-50.205964602680616,-11.372071283614336,-7.034406395637935,-96.46103060182773,-43.86403115742634
412,ZG8510487,1.0,412,57.105186280629226,-25.73814566694057,-22.39037886840744,-17.26076826968813,-165.47784273471046,-63.00155453342571
413,ZG8525123,1.0,413,-49.91530043384604,-9.483276800947175,-22.291568773460664,-17.29584371089435,-165.12755595774328,-62.23040142772032
